date,ticker,agg_sent,agg_news,n_sent,n_news,sent_lo,sent_hi,news_lo,news_hi,low_n,combined,agg_earnings,actual_ret,momentum,window,ret_resid,sig_resid
2026-03-28,WIPRO.NS,0.6962,-0.4152,3,3,-0.9601,0.8711,-1.0,0.0,True,0.1405,0.0466,-0.0206680928377827,0.0169311733952679,mar-B,-0.0013960629140907,0.1983614583333333
2026-03-28,ULTRACEMCO.NS,0.7711,0.3792,3,2,0.5208,0.8129,-1.0,1.0,True,0.57515,0.0442,-0.027513802154041,0.0217310893286479,mar-B,-0.0082417722303491,0.6330114583333334
2026-03-28,NESTLEIND.NS,0.5208,-1.0,1,1,0.5208,0.5208,-1.0,-1.0,True,-0.2395999999999999,,-0.0154206361856442,0.0058163213856106,mar-B,0.0038513937380477,-0.1817385416666666
2026-03-28,ONGC.NS,0.8521,0.1307,5,4,0.7511,0.8862,-0.3865,0.7417,True,0.4914,,0.0095761006297476,0.0477517867412182,mar-B,0.0288481305534396,0.5492614583333333
2026-03-28,NTPC.NS,0.5208,-1.0,1,1,0.5208,0.5208,-1.0,-1.0,True,-0.2395999999999999,0.1237,-0.0133102624284291,0.004277519464594,mar-B,0.0059617674952628,-0.1817385416666666
2026-03-28,POWERGRID.NS,0.3605,-0.2216,5,3,-0.5353,0.8716,-1.0,0.0,True,0.06945,0.1048,0.0020304775076671,-0.0040445303594861,mar-B,0.0213025074313591,0.1273114583333333
2026-03-28,M&M.NS,0.758,-0.3455,2,2,0.5208,0.8263,-1.0,0.0,True,0.20625,0.0623,-0.0284746970919947,-0.0013462447123839,mar-B,-0.0092026671683028,0.2641114583333333
2026-03-28,TATASTEEL.NS,0.5208,-1.0,1,1,0.5208,0.5208,-1.0,-1.0,True,-0.2395999999999999,0.1043,-0.0070386078051589,0.014224982700461,mar-B,0.012233422118533,-0.1817385416666666
2026-03-28,JSWSTEEL.NS,-0.2388,-0.2895,3,5,-0.9096,0.8755,-0.9112,0.5426,True,-0.26415,,-0.0069008656915585,-0.0005305292890486,mar-B,0.0123711642321334,-0.2062885416666666
2026-03-28,ADANIENT.NS,-0.7243,-0.217,2,2,-0.9126,0.5208,-1.0,0.0,True,-0.47065,0.003,-0.0352166514306432,-0.0587567133851539,mar-B,-0.0159446215069512,-0.4127885416666667
2026-03-28,ADANIPORTS.NS,0.5208,-1.0,1,1,0.5208,0.5208,-1.0,-1.0,True,-0.2395999999999999,0.0458,-0.0188369841656003,-0.0134217667340189,mar-B,0.0004350457580916,-0.1817385416666666
2026-03-28,COALINDIA.NS,-0.703,-1.0,2,2,-0.9145,0.5208,-1.0,-1.0,True,-0.8514999999999999,,0.012133523339348,-0.0201453636462954,mar-B,0.03140555326304,-0.7936385416666666
2026-03-28,BAJAJFINSV.NS,0.5454,-0.1269,3,3,-0.9546,0.9228,-1.0,0.0,True,0.20925,0.0249,-0.0371156571405192,-0.011779155026305,mar-B,-0.0178436272168272,0.2671114583333333
2026-03-28,GRASIM.NS,0.5208,-0.4616,1,2,0.5208,0.5208,-1.0,0.0,True,0.0296,0.1686,-0.0268244430826373,0.0077840598137532,mar-B,-0.0075524131589453,0.0874614583333333
2026-03-28,HINDALCO.NS,0.7192,0.3518,2,3,0.5208,0.8392,-1.0,1.0,True,0.5355,0.0857,0.0204799812507214,-0.0338330929144854,mar-B,0.0397520111744134,0.5933614583333333
2026-03-28,DRREDDY.NS,0.0213,-0.5572,3,3,-0.8873,0.8501,-1.0,0.0,True,-0.26795,0.0113,-0.0209096729178377,0.0056492359135935,mar-B,-0.0016376429941457,-0.2100885416666667
2026-03-28,CIPLA.NS,-0.7442,-0.4224,3,4,-0.956,0.5208,-1.0,0.0,True,-0.5832999999999999,0.0587,-0.0145698406737964,0.002501696798723,mar-B,0.0047021892498955,-0.5254385416666666
2026-03-28,BRITANNIA.NS,0.5208,-1.0,1,1,0.5208,0.5208,-1.0,-1.0,True,-0.2395999999999999,0.0382,-0.014,-0.0305807702476424,mar-B,0.0052720299236919,-0.1817385416666666
2026-03-28,EICHERMOT.NS,0.7511,-0.2815,2,2,0.5208,0.8616,-1.0,0.0,True,0.2348,0.1335,-0.0331057769947882,0.0027233917267774,mar-B,-0.0138337470710962,0.2926614583333333
2026-03-28,HEROMOTOCO.NS,0.7843,-0.2815,2,2,0.5208,0.9108,-1.0,0.0,True,0.2514,0.1139,-0.0155551234687925,-0.005703238279362,mar-B,0.0037169064548994,0.3092614583333333
2026-03-28,BAJAJ-AUTO.NS,-0.4123,-0.6308,2,3,-0.5989,0.5208,-1.0,0.0,True,-0.52155,0.1534,-0.0134253717485871,0.0036646401973889,mar-B,0.0058466581751048,-0.4636885416666666
2026-03-28,DIVISLAB.NS,0.5208,-1.0,1,1,0.5208,0.5208,-1.0,-1.0,True,-0.2395999999999999,0.118,-0.008420175072947,0.0041858518208455,mar-B,0.0108518548507449,-0.1817385416666666
2026-03-28,TECHM.NS,0.759,-0.1084,4,4,0.3236,0.8738,-0.5404,0.0,True,0.3253,0.0998,-0.0054613220172969,0.0380426681551364,mar-B,0.0138107079063949,0.3831614583333333
2026-03-28,INDUSINDBK.NS,-0.8612,0.6529,2,2,-0.9441,0.5208,-1.0,1.0,True,-0.1041499999999999,0.0795,-0.0505961468722052,-0.0290946960126912,mar-B,-0.0313241169485132,-0.0462885416666666
2026-03-28,APOLLOHOSP.NS,0.8033,-1.0,2,1,0.5208,0.8717,-1.0,-1.0,True,-0.0983499999999999,0.0486,-0.017220823950192,0.040954219525648,mar-B,0.0020512059734998,-0.0404885416666666
2026-03-28,TATACONSUM.NS,0.4551,-0.0964,2,3,0.4341,0.5208,-1.0,1.0,True,0.17935,0.045,-0.0321411555524664,0.0037335186206308,mar-B,-0.0128691256287744,0.2372114583333333
2026-03-28,SBILIFE.NS,0.5633,-0.2525,2,3,0.5208,0.5718,-1.0,0.0,True,0.1554,0.1206,-0.0328145012837112,-0.0344175297358372,mar-B,-0.0135424713600192,0.2132614583333333
2026-03-28,HDFCLIFE.NS,0.5208,-1.0,1,1,0.5208,0.5208,-1.0,-1.0,True,-0.2395999999999999,0.0489,-0.0321207234161857,-0.0367797538714894,mar-B,-0.0128486934924937,-0.1817385416666666
2026-03-28,SHRIRAMFIN.NS,-0.0326,-0.1105,4,4,-0.5389,0.7866,-0.5455,0.0,True,-0.07155,0.0371,-0.0350741454250745,-0.0484312493063822,mar-B,-0.0158021155013826,-0.0136885416666666
2026-03-28,BPCL.NS,0.234,0.1206,8,7,-0.4108,0.6439,-0.1587,0.4683,False,0.1773,,-0.006013484731604,-0.011538418856534,mar-B,0.0132585451920879,0.2351614583333333
2026-04-12,RELIANCE.NS,-0.3679,-0.1451,9,8,-0.7726,0.4712,-0.6438,0.411,False,-0.2565,0.1217,-0.0045178294908788,-0.0002221136777076,apr-A,-0.0134137076100728,-0.3820479166666667
2026-04-12,TCS.NS,-0.014,0.445,16,14,-0.5892,0.5916,0.1021,0.7871,False,0.2155,0.3837,0.0121220866457658,0.030032267474412,apr-A,0.0032262085265719,0.0899520833333333
2026-04-12,HDFCBANK.NS,0.5809,0.01,9,9,-0.0961,0.8622,-0.4985,0.5028,False,0.29545,,-0.0004936465688117,0.0791050599475682,apr-A,-0.0093895246880057,0.1699020833333333
2026-04-12,INFY.NS,-0.4988,0.0108,7,6,-0.8788,0.6703,-0.5507,0.6206,False,-0.244,-0.0131,0.0099033258933998,-0.0063807434504717,apr-A,0.0010074477742058,-0.3695479166666667
2026-04-12,ICICIBANK.NS,0.3072,0.0149,6,5,-0.5149,0.8579,-0.7463,0.7402,False,0.16105,0.087,0.0198199188198731,0.0872676191189532,apr-A,0.0109240407006791,0.0355020833333333
2026-04-12,HINDUNILVR.NS,0.3072,0.0149,6,5,-0.3913,0.8556,-0.7276,0.7537,False,0.16105,0.1098,0.0010671435361837,0.0435772491505099,apr-A,-0.0078287345830102,0.0355020833333333
2026-04-12,ITC.NS,0.6469,0.011,7,6,-0.156,0.8812,-0.5694,0.5578,False,0.32895,,-0.007230923516637,0.0389277526268749,apr-A,-0.0161268016358309,0.2034020833333333
2026-04-12,SBIN.NS,-0.0338,-0.2114,8,7,-0.7651,0.8009,-0.7709,0.3853,False,-0.1226,0.1106,0.0044998156386213,0.047427293474358,apr-A,-0.0043960624805726,-0.2481479166666667
2026-04-12,BHARTIARTL.NS,-0.3032,-0.0558,8,7,-0.7743,0.4962,-0.7163,0.6689,False,-0.1795,0.0372,-0.0076470849348262,0.0448678834547351,apr-A,-0.0165429630540202,-0.3050479166666667
2026-04-12,KOTAKBANK.NS,-0.1542,-0.161,9,7,-0.7602,0.5917,-0.7139,0.4103,False,-0.1576,,0.0209585004922085,0.0462290161814769,apr-A,0.0120626223730146,-0.2831479166666667
2026-04-12,LT.NS,0.3416,0.008,11,9,-0.2598,0.8065,-0.3857,0.4072,False,0.1748,,0.0293947689757327,0.0959839471695995,apr-A,0.0204988908565388,0.0492520833333333
2026-04-12,AXISBANK.NS,0.6393,0.011,7,6,-0.1809,0.8721,-0.5477,0.5576,False,0.32515,0.0968,0.003479383329866,0.127640054510268,apr-A,-0.0054164947893278,0.1996020833333333
2026-04-12,BAJFINANCE.NS,0.3072,0.0149,6,5,-0.3765,0.852,-0.6592,0.7537,False,0.16105,0.0164,-0.0123302834129278,0.118159297444252,apr-A,-0.0212261615321218,0.0355020833333333
2026-04-12,ASIANPAINT.NS,0.686,0.0598,10,10,0.161,0.848,-0.5043,0.5265,False,0.3729,0.0769,0.0264328402628888,0.0883816949688276,apr-A,0.0175369621436948,0.2473520833333333
2026-04-12,MARUTI.NS,0.0602,0.0109,8,7,-0.4903,0.7584,-0.5196,0.5771,False,0.03555,0.2223,-0.0306368079363921,0.0853455783390071,apr-A,-0.039532686055586,-0.0899979166666666
2026-04-12,HCLTECH.NS,0.3072,0.0149,6,5,-0.4141,0.8578,-0.7626,0.7537,False,0.16105,,6.892468152552844e-05,0.034945136823677,apr-A,-0.0088269534376684,0.0355020833333333
2026-04-12,SUNPHARMA.NS,-0.5674,0.0106,7,6,-0.8913,0.6802,-0.5494,0.5533,False,-0.2784,0.0797,0.0251978672769912,-0.0228507036665998,apr-A,0.0163019891577972,-0.4039479166666666
2026-04-12,TITAN.NS,0.7651,0.0069,12,9,0.4707,0.8754,-0.3129,0.375,False,0.386,-0.0071,0.0038180233768034,0.0995313348744961,apr-A,-0.0050778547423904,0.2604520833333333
2026-04-12,WIPRO.NS,-0.2043,-0.2265,9,7,-0.8024,0.7293,-0.7607,0.4708,False,-0.2154,-0.0788,0.0237699873151264,0.0511518189594148,apr-A,0.0148741091959325,-0.3409479166666667
2026-04-12,ULTRACEMCO.NS,0.3867,0.0132,7,6,-0.215,0.7011,-0.6646,0.5388,False,0.19995,,0.0169125895245492,0.0912429378531074,apr-A,0.0080167114053552,0.0744020833333333
2026-04-12,NESTLEIND.NS,0.3072,0.0149,6,5,-0.4021,0.8545,-0.7463,0.7402,False,0.16105,,0.0058432133774908,0.0486863070786023,apr-A,-0.0030526647417031,0.0355020833333333
2026-04-12,ONGC.NS,0.3072,0.0149,6,5,-0.4184,0.8506,-0.7463,0.7402,False,0.16105,,0.0038394628394959,-0.0024373683052862,apr-A,-0.0050564152796979,0.0355020833333333
2026-04-12,NTPC.NS,0.3306,0.0086,9,7,-0.6661,0.858,-0.4644,0.4568,False,0.1696,0.0982,0.0327502628092146,0.056999861943277,apr-A,0.0238543846900207,0.0440520833333333
2026-04-12,POWERGRID.NS,0.3072,0.0149,6,5,-0.414,0.8545,-0.7276,0.7537,False,0.16105,0.0832,0.0320396769844137,0.0441454983758691,apr-A,0.0231437988652198,0.0355020833333333
2026-04-12,M&M.NS,0.421,0.0125,7,6,-0.272,0.8738,-0.6245,0.6338,False,0.21675,0.0495,-0.0010123470086182,0.0823787567415912,apr-A,-0.0099082251278122,0.0912020833333333
2026-04-12,TATASTEEL.NS,0.7087,0.1255,10,8,0.3465,0.8705,-0.3667,0.5957,False,0.4171,0.0828,0.0102124137743893,0.0642320108159153,apr-A,0.0013165356551953,0.2915520833333334
2026-04-12,JSWSTEEL.NS,0.3072,0.0149,6,5,-0.392,0.8545,-0.7463,0.7537,False,0.16105,,0.0031280265105999,0.0644002425790386,apr-A,-0.005767851608594,0.0355020833333333
2026-04-12,ADANIENT.NS,-0.0622,0.0088,8,7,-0.7956,0.8363,-0.4417,0.4643,False,-0.0266999999999999,-0.1133,0.0276020507711343,0.1377167572039006,apr-A,0.0187061726519403,-0.1522479166666666
2026-04-12,ADANIPORTS.NS,0.3072,0.0149,6,5,-0.4336,0.8532,-0.7463,0.7537,False,0.16105,0.0364,0.0247407194570274,0.0709204901219859,apr-A,0.0158448413378335,0.0355020833333333
2026-04-12,COALINDIA.NS,-0.5571,-0.2803,7,6,-0.8841,0.6702,-0.8427,0.528,False,-0.4187,,0.0039161061173718,-0.033937909853921,apr-A,-0.0049797720018221,-0.5442479166666667
2026-04-12,BAJAJFINSV.NS,0.3072,0.0149,6,5,-0.4024,0.8545,-0.7463,0.7537,False,0.16105,0.0198,0.0091753803362075,0.1027000701009641,apr-A,0.0002795022170136,0.0355020833333333
2026-04-12,GRASIM.NS,0.3072,0.0149,6,5,-0.3769,0.8545,-0.7467,0.7065,False,0.16105,0.1338,-0.0004376122182471,0.0696150669637118,apr-A,-0.009333490337441,0.0355020833333333
2026-04-12,HINDALCO.NS,0.7267,0.2089,9,7,0.242,0.8953,-0.4005,0.7104,False,0.4678,0.068,0.0195041196424439,0.0827830565740108,apr-A,0.0106082415232499,0.3422520833333333
2026-04-12,DRREDDY.NS,0.5492,0.0149,7,5,-0.1955,0.8789,-0.7276,0.7537,False,0.28205,,-0.0116863357526146,0.0122401230149411,apr-A,-0.0205822138718086,0.1565020833333333
2026-04-12,CIPLA.NS,0.0627,0.0122,7,6,-0.626,0.6718,-0.6101,0.6196,False,0.03745,,-0.0020333817342992,0.0311136733360868,apr-A,-0.0109292598534931,-0.0880979166666666
2026-04-12,BRITANNIA.NS,0.4393,0.0149,7,5,-0.2333,0.8283,-0.7463,0.7537,False,0.2271,0.0303,0.0174538911381016,0.02122381477398,apr-A,0.0085580130189077,0.1015520833333333
2026-04-12,EICHERMOT.NS,0.3869,0.0663,10,9,-0.3342,0.8194,-0.3572,0.4751,False,0.2266,0.1059,-0.0398706896551723,0.1164749229265358,apr-A,-0.0487665677743663,0.1010520833333333
2026-04-12,HEROMOTOCO.NS,-0.0196,0.2027,7,6,-0.6874,0.6899,-0.5239,0.8083,False,0.0915499999999999,0.0904,-0.0327449007591694,0.0907911802853436,apr-A,-0.0416407788783634,-0.0339979166666666
2026-04-12,BAJAJ-AUTO.NS,0.7598,0.0085,9,7,0.3291,0.8853,-0.4166,0.4913,False,0.38415,0.1218,0.0052478595425591,0.1204544971436765,apr-A,-0.0036480185766348,0.2586020833333333
2026-04-12,DIVISLAB.NS,-0.0203,-0.0918,7,7,-0.6816,0.6772,-0.7046,0.4642,False,-0.05605,0.0936,0.0099730237881141,0.0443951165371809,apr-A,0.0010771456689201,-0.1815979166666667
2026-04-12,TECHM.NS,0.3072,0.0149,6,5,-0.4259,0.8443,-0.7467,0.7537,False,0.16105,0.3516,0.0302736419486564,-0.0009018722359521,apr-A,0.0213777638294624,0.0355020833333333
2026-04-12,INDUSINDBK.NS,0.3072,0.0149,6,5,-0.392,0.8545,-0.7463,0.7537,False,0.16105,0.1477,0.0110722721164471,0.0670348162177156,apr-A,0.0021763939972531,0.0355020833333333
2026-04-12,APOLLOHOSP.NS,0.3686,0.0149,7,5,-0.2152,0.7651,-0.7463,0.7537,False,0.19175,0.0386,0.0173733608467017,0.026511786812436,apr-A,0.0084774827275077,0.0662020833333333
2026-04-12,TATACONSUM.NS,0.5394,0.008,9,8,-0.2173,0.8438,-0.4171,0.4417,False,0.2737,,0.0004572052199733,0.0496160348923218,apr-A,-0.0084386728992205,0.1481520833333333
2026-04-12,SBILIFE.NS,0.3072,0.0149,6,5,-0.4421,0.859,-0.7463,0.7402,False,0.16105,0.2247,0.024854435337833,0.084103692881553,apr-A,0.015958557218639,0.0355020833333333
2026-04-12,HDFCLIFE.NS,0.3072,0.0149,6,5,-0.4427,0.8546,-0.7276,0.7402,False,0.16105,,0.0600844144520462,0.0672143666951523,apr-A,0.0511885363328523,0.0355020833333333
2026-04-12,SHRIRAMFIN.NS,0.7509,0.1942,9,8,0.3707,0.8795,-0.3185,0.647,False,0.47255,,-0.0064230804413086,0.1524787763176467,apr-A,-0.0153189585605026,0.3470020833333334
2026-04-12,BPCL.NS,-0.2624,-0.1904,11,10,-0.7509,0.4976,-0.5933,0.2379,False,-0.2264,,0.0370803603714551,0.0762179136157774,apr-A,0.0281844822522611,-0.3519479166666667
2026-04-28,RELIANCE.NS,-0.2893,0.1581,8,6,-0.9185,0.4513,-0.225,0.5676,False,-0.0656,0.0951,0.0301678406541554,0.026305974003943,apr-B,0.0274458316865286,-0.0331635416666666
2026-04-28,TCS.NS,-0.7697,-0.1135,4,4,-0.9425,-0.1473,-0.5244,0.0,True,-0.4416,0.2999,0.0119441868412011,-0.0635127549322882,apr-B,0.0092221778735743,-0.4091635416666667
2026-04-28,HDFCBANK.NS,-0.1007,-0.2687,4,2,-0.8137,0.7281,-1.0,0.0,True,-0.1847,,-0.0138649227302148,-0.0359716772217084,apr-B,-0.0165869316978416,-0.1522635416666666
2026-04-28,INFY.NS,-0.8744,-0.3477,14,9,-0.9369,-0.7802,-0.6803,-0.0429,False,-0.61105,-0.0102,0.0257791215852269,-0.1226774413445023,apr-B,0.0230571126176002,-0.5786135416666667
2026-04-28,ICICIBANK.NS,0.5384,-0.113,6,5,-0.4276,0.7846,-0.8489,0.7891,False,0.2127,0.068,-0.0221362040138834,-0.0694324565823495,apr-B,-0.0248582129815102,0.2451364583333333
2026-04-28,HINDUNILVR.NS,0.5795,-0.0795,5,6,-0.6645,0.8555,-0.3173,0.0,False,0.25,0.0858,-0.0168596175137336,-0.0091746193909786,apr-B,-0.0195816264813604,0.2824364583333333
2026-04-28,ITC.NS,-0.2199,-0.1422,4,4,-0.8819,0.6955,-0.5745,0.0,True,-0.18105,,0.0343240653150174,-0.0167930901648846,apr-B,0.0316020563473906,-0.1486135416666666
2026-04-28,SBIN.NS,-0.5364,-0.0743,6,5,-0.8513,0.6262,-0.3553,0.0,False,-0.30535,0.0864,-0.0209383440906254,-0.0184827213128863,apr-B,-0.0236603530582522,-0.2729135416666666
2026-04-28,BHARTIARTL.NS,0.604,0.1266,6,5,-0.3565,0.8753,-0.3034,0.585,False,0.3652999999999999,0.0291,0.0233214008359148,-0.0060377095266171,apr-B,0.020599391868288,0.3977364583333333
2026-04-28,KOTAKBANK.NS,0.4035,-0.5142,6,5,-0.2039,0.6855,-1.0,-0.0826,False,-0.0553499999999999,,0.0141552464959491,-0.0109904010376375,apr-B,0.0114332375283223,-0.0229135416666666
2026-04-28,LT.NS,-0.1328,0.0077,6,4,-0.8407,0.6635,-1.0,0.776,True,-0.06255,,-0.0058696658931907,-0.0092505944758359,apr-B,-0.0085916748608175,-0.0301135416666666
2026-04-28,AXISBANK.NS,-0.5643,0.0839,9,6,-0.8966,0.0856,-0.2415,0.4513,False,-0.2402,0.0757,-0.0160589225538207,-0.0643826336035118,apr-B,-0.0187809315214475,-0.2077635416666667
2026-04-28,BAJFINANCE.NS,0.5443,0.274,5,4,-0.6637,0.8635,-0.5058,0.8108,True,0.40915,0.0128,0.0144534999546028,-0.0161899681175244,apr-B,0.011731490986976,0.4415864583333334
2026-04-28,ASIANPAINT.NS,-0.5553,-0.6697,8,6,-0.883,-0.0133,-1.0,-0.2199,False,-0.6125,0.0601,-0.0073500632496837,-0.0318446017667586,apr-B,-0.0100720722173105,-0.5800635416666667
2026-04-28,MARUTI.NS,0.778,0.376,7,6,0.2795,0.9074,-0.1216,0.7816,False,0.577,0.1738,0.0327334781259696,-0.0422702622390609,apr-B,0.0300114691583428,0.6094364583333333
2026-04-28,HCLTECH.NS,-0.4009,-0.1543,11,9,-0.8866,0.3849,-0.7614,0.3852,False,-0.2775999999999999,,0.0025919528310514,-0.1542483481844661,apr-B,-0.0001300561365753,-0.2451635416666666
2026-04-28,SUNPHARMA.NS,0.4486,-0.052,11,7,-0.1444,0.7619,-0.2242,0.0,False,0.1983,0.0623,0.0349110045758376,0.04930344707161,apr-B,0.0321889956082108,0.2307364583333333
2026-04-28,TITAN.NS,-0.5465,-0.1847,3,3,-0.9345,0.4059,-1.0,0.0,True,-0.3656,-0.0056,-0.0071994124264206,-0.0139965159673204,apr-B,-0.0099214213940474,-0.3331635416666666
2026-04-28,WIPRO.NS,-0.6772,-0.3277,5,5,-0.935,-0.138,-0.7877,0.0,False,-0.5024500000000001,-0.0616,-0.0046135922518234,-0.0167308558981834,apr-B,-0.0073356012194502,-0.4700135416666667
2026-04-28,ULTRACEMCO.NS,0.7493,0.6145,8,6,0.4183,0.8782,0.0397,0.9117,False,0.6819,,-0.0195481086570195,-0.0184400697732369,apr-B,-0.0222701176246462,0.7143364583333333
2026-04-28,NESTLEIND.NS,0.7371,0.2967,17,16,0.4873,0.8639,0.0697,0.5562,False,0.5169,,0.0129166497124566,0.0435538622527797,apr-B,0.0101946407448298,0.5493364583333333
2026-04-28,ONGC.NS,0.099,-0.084,8,5,-0.725,0.6979,-0.3603,0.0,False,0.0075,,-0.0058081648552952,0.0642881713072034,apr-B,-0.008530173822922,0.0399364583333333
2026-04-28,NTPC.NS,0.0242,-0.1294,5,4,-0.6637,0.6234,-0.5914,0.0,True,-0.0525999999999999,0.0767,-0.0189259237839906,0.0268803472194727,apr-B,-0.0216479327516174,-0.0201635416666666
2026-04-28,POWERGRID.NS,-0.1971,-0.1199,4,5,-0.8137,0.5394,-0.465,0.0,True,-0.1585,0.065,-0.0020375984215811,-0.0010959952930208,apr-B,-0.0047596073892079,-0.1260635416666666
2026-04-28,M&M.NS,-0.3088,-0.1594,7,6,-0.8303,0.4055,-0.6256,0.327,False,-0.2341,0.0387,0.0030439111578293,-0.0490253283583469,apr-B,0.0003219021902025,-0.2016635416666666
2026-04-28,TATASTEEL.NS,0.6595,0.182,7,4,0.0517,0.8459,-0.5244,0.759,True,0.4207499999999999,0.0647,-0.0171588403925571,0.0143389617012124,apr-B,-0.0198808493601839,0.4531864583333333
2026-04-28,JSWSTEEL.NS,-0.346,-0.1201,5,5,-0.8138,0.4697,-0.4356,0.0,False,-0.2330499999999999,,-0.0133426778337129,0.0015629884637065,apr-B,-0.0160646868013396,-0.2006135416666666
2026-04-28,ADANIENT.NS,0.1419,0.1538,5,4,-0.6637,0.6799,-0.5244,0.7332,True,0.1478499999999999,-0.0885,-0.0016581325035887,0.0837376274479704,apr-B,-0.0043801414712154,0.1802864583333333
2026-04-28,ADANIPORTS.NS,0.1432,-0.0699,6,5,-0.6612,0.5371,-0.6651,0.5089,False,0.0366499999999999,0.0284,0.012029790733816,0.0272881658054229,apr-B,0.0093077817661892,0.0690864583333333
2026-04-28,COALINDIA.NS,0.6987,0.488,9,5,0.2674,0.8519,-0.1765,0.897,False,0.59335,,0.0309422102934286,0.0538192630757132,apr-B,0.0282202013258019,0.6257864583333334
2026-04-28,BAJAJFINSV.NS,-0.5465,-0.2687,3,2,-0.9345,0.4059,-1.0,0.0,True,-0.4075999999999999,0.0154,-0.0178752382395306,-0.0391055544233213,apr-B,-0.0205972472071574,-0.3751635416666666
2026-04-28,GRASIM.NS,-0.6143,-0.1536,4,4,-0.9274,0.0664,-0.5914,0.0,True,-0.3839499999999999,0.1046,0.0041322314049587,0.0019080710376544,apr-B,0.0014102224373319,-0.3515135416666666
2026-04-28,HINDALCO.NS,0.2421,-0.0977,6,4,-0.8313,0.7702,-0.5244,0.0,True,0.0722,0.0532,-0.0337894882046426,0.0515343054430585,apr-B,-0.0365114971722694,0.1046364583333333
2026-04-28,DRREDDY.NS,-0.0647,0.1427,8,5,-0.7576,0.6611,-0.3215,0.5921,False,0.039,,-0.0234017065873363,0.1097820765854715,apr-B,-0.0261237155549631,0.0714364583333333
2026-04-28,CIPLA.NS,0.2407,0.2422,11,8,-0.4007,0.6939,-0.1127,0.5938,False,0.24145,,0.0023727357674521,0.0600406006399409,apr-B,-0.0003492732001746,0.2738864583333333
2026-04-28,BRITANNIA.NS,-0.1735,-0.1487,4,4,-0.8137,0.6444,-0.6304,0.0,True,-0.1611,0.0237,0.0113034263511127,-0.0300642398286937,apr-B,0.0085814173834859,-0.1286635416666666
2026-04-28,EICHERMOT.NS,0.0619,-0.1503,4,3,-0.8137,0.7867,-1.0,0.0,True,-0.0441999999999999,0.0828,0.0053029767376087,-0.0233409294938194,apr-B,0.0025809677699819,-0.0117635416666666
2026-04-28,HEROMOTOCO.NS,-0.7613,-0.6984,4,4,-0.9439,-0.1473,-1.0,-0.1915,True,-0.72985,0.0707,0.0061168113654301,-0.0363186917664954,apr-B,0.0033948023978033,-0.6974135416666667
2026-04-28,BAJAJ-AUTO.NS,0.5024,-0.1225,4,3,-0.8819,0.8322,-1.0,0.0,True,0.1899499999999999,0.0952,0.0524985735443608,-0.0303788211041047,apr-B,0.049776564576734,0.2223864583333333
2026-04-28,DIVISLAB.NS,-0.6627,-0.4715,5,4,-0.8655,0.2462,-1.0,0.5441,True,-0.5670999999999999,0.0732,0.0108822386319471,0.023305758829144,apr-B,0.0081602296643203,-0.5346635416666666
2026-04-28,TECHM.NS,0.2958,0.1721,7,5,-0.7014,0.8192,-0.2524,0.6714,False,0.23395,0.2748,0.0464455830892607,-0.0617671043618174,apr-B,0.0437235741216339,0.2663864583333333
2026-04-28,INDUSINDBK.NS,0.7058,0.1282,7,7,0.1758,0.8636,-0.3094,0.5627,False,0.417,0.1155,0.0344418727575326,0.0340377890564054,apr-B,0.0317198637899058,0.4494364583333333
2026-04-28,APOLLOHOSP.NS,0.0704,0.2241,4,4,-0.8137,0.7488,-0.5286,0.7837,True,0.14725,0.0302,-0.0150264413775312,0.0011621900826446,apr-B,-0.017748450345158,0.1796864583333333
2026-04-28,TATACONSUM.NS,-0.0042,-0.0048,7,7,-0.6322,0.6211,-0.2789,0.2846,False,-0.0045,,-0.0027010418994003,0.0049911785000098,apr-B,-0.0054230508670271,0.0279364583333333
2026-04-28,SBILIFE.NS,-0.3715,0.5181,11,9,-0.8925,0.3048,0.1304,0.8484,False,0.0733,0.1756,0.0059171326013121,-0.0540384641541697,apr-B,0.0031951236336853,0.1057364583333333
2026-04-28,HDFCLIFE.NS,-0.6405,0.0325,7,10,-0.9206,0.0373,-0.3255,0.4124,False,-0.304,,-0.0055070853943343,-0.0391565478053245,apr-B,-0.0082290943619611,-0.2715635416666666
2026-04-28,SHRIRAMFIN.NS,-0.146,0.1481,9,7,-0.8783,0.5864,-0.1659,0.4993,False,0.00105,,-0.016679805312418,-0.0880608863754682,apr-B,-0.0194018142800448,0.0334864583333333
2026-04-28,BPCL.NS,-0.2772,-0.1294,5,4,-0.8611,0.5411,-0.5914,0.0,True,-0.2032999999999999,,-0.0237205127310113,-0.0323848080122343,apr-B,-0.0264425216986381,-0.1708635416666666
2026-05-12,RELIANCE.NS,-0.1105,0.0069,7,6,-0.718,0.4457,-0.4918,0.4639,False,-0.0518,0.0767,-0.0202345487896474,-0.0680513765403703,may-A,-0.0330425241548251,0.1407177083333333
2026-05-12,TCS.NS,-0.8406,-0.1471,6,5,-0.877,-0.5212,-0.6592,0.0,False,-0.49385,0.2417,-0.0157805779355902,-0.0523215053760152,may-A,-0.028588553300768,-0.3013322916666666
2026-05-12,HDFCBANK.NS,-0.6909,-0.2752,5,4,-0.8392,-0.4244,-1.0,0.0,True,-0.48305,,0.0227196909086264,-0.0282920537862739,may-A,0.0099117155434487,-0.2905322916666666
