window,ticker,n_sent,n_news,sent,news_lm,news_fb,combined_lm,combined_fb,ret_resid,agg_sent,agg_news
apr-A,DRREDDY.NS,7,5,0.5492064531078702,0.014935296120971919,0.4662258998926244,0.28207087461442104,0.5077161765002474,-0.0205822138718086,0.5492,0.0149
apr-A,CIPLA.NS,7,6,0.06268369462257825,0.012244050915309706,0.2333930450880219,0.03746387276894398,0.14803836985530006,-0.0109292598534931,0.0627,0.0122
apr-A,BRITANNIA.NS,7,5,0.43930634252571327,0.014935296120971919,0.4662258998926244,0.2271208193233426,0.4527661212091688,0.0085580130189077,0.4393,0.0149
apr-A,EICHERMOT.NS,10,9,0.3869175361349479,0.06631376000270492,0.37309932918999533,0.2266156480688264,0.38000843266247164,-0.0487665677743663,0.3869,0.0663
apr-A,HEROMOTOCO.NS,7,6,-0.0196153710277432,0.20274862794109827,0.19386185335469625,0.09156662845667754,0.08712324116347653,-0.0416407788783634,-0.0196,0.2027
apr-A,BAJAJ-AUTO.NS,9,7,0.7598335690836653,0.008451254695564653,0.645960621930355,0.38414241188961495,0.7028970955070102,-0.0036480185766348,0.7598,0.0085
apr-A,DIVISLAB.NS,7,7,-0.020258906936861217,-0.0918064820016005,0.23556698424898484,-0.05603269446923086,0.10765403865606181,0.0010771456689201,-0.0203,-0.0918
apr-A,TECHM.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,0.0213777638294624,0.3072,0.0149
apr-A,INDUSINDBK.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,0.0021763939972531,0.3072,0.0149
apr-A,APOLLOHOSP.NS,7,5,0.36858034295028397,0.014935296120971919,0.4662258998926244,0.19175781953562795,0.4174031214214542,0.0084774827275077,0.3686,0.0149
apr-A,TATACONSUM.NS,9,8,0.5394367267457794,0.008009784354822035,0.4357160069429722,0.2737232555503007,0.4875763668443758,-0.0084386728992205,0.5394,0.008
apr-A,SBILIFE.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,0.015958557218639,0.3072,0.0149
apr-A,HDFCLIFE.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,0.0511885363328523,0.3072,0.0149
apr-A,SHRIRAMFIN.NS,9,8,0.7509485305018763,0.1941963086539914,0.6603318621694608,0.47257241957793383,0.7056401963356685,-0.0153189585605026,0.7509,0.1942
apr-A,BPCL.NS,11,10,-0.2623897619121612,-0.1903761628447772,-0.0640825162073892,-0.2263829623784692,-0.1632361390597752,0.0281844822522611,-0.2624,-0.1904
apr-B,RELIANCE.NS,8,6,-0.2893138385675031,0.15812908038049445,-0.40384419023005313,-0.06559237909350432,-0.34657901439877814,0.0274458316865286,-0.2893,0.1581
apr-B,TCS.NS,4,4,-0.7696746654699218,-0.11346843873788069,-0.3991513114442674,-0.44157155210390125,-0.5844129884570946,0.0092221778735743,-0.7697,-0.1135
apr-B,HDFCBANK.NS,4,2,-0.10067121328657024,-0.26871995763177564,-0.574307768790368,-0.18469558545917295,-0.33748949103846915,-0.0165869316978416,-0.1007,-0.2687
apr-B,INFY.NS,14,9,-0.8744013539178607,-0.3476572402443812,-0.8414390487077046,-0.611029297081121,-0.8579202013127827,0.0230571126176002,-0.8744,-0.3477
apr-B,ICICIBANK.NS,6,5,0.5384083706657369,-0.11295098882234114,0.42480464846141863,0.21272869092169788,0.48160650956357776,-0.0248582129815102,0.5384,-0.113
apr-B,HINDUNILVR.NS,5,6,0.5795490900690115,-0.07948826840215922,0.3986225786893075,0.25003041083342614,0.4890858343791595,-0.0195816264813604,0.5795,-0.0795
apr-B,ITC.NS,4,4,-0.21988851593229522,-0.14222643865548992,0.11335308274870591,-0.18105747729389257,-0.053267716591794655,0.0316020563473906,-0.2199,-0.1422
apr-B,SBIN.NS,6,5,-0.5363666556832735,-0.07434331554573448,-0.14983313830423553,-0.30535498561450397,-0.3430998969937545,-0.0236603530582522,-0.5364,-0.0743
apr-B,BHARTIARTL.NS,6,5,0.6040000601232298,0.12664474562366826,0.18028373880691922,0.365322402873449,0.3921418994650745,0.020599391868288,0.604,0.1266
apr-B,KOTAKBANK.NS,6,5,0.4035178141455947,-0.5141765003505426,0.2731461662419399,-0.05532934310247398,0.33833199019376725,0.0114332375283223,0.4035,-0.5142
apr-B,LT.NS,6,4,-0.13276828870852836,0.0077157375853497,0.2845659665977156,-0.06252627556158932,0.07589883894459362,-0.0085916748608175,-0.1328,0.0077
apr-B,AXISBANK.NS,9,6,-0.5643420456797102,0.0839089239420493,-0.7297795576818856,-0.24021656086883048,-0.6470608016807979,-0.0187809315214475,-0.5643,0.0839
apr-B,BAJFINANCE.NS,5,4,0.5442897499374992,0.27396212327970193,0.37168117555291424,0.4091259366086006,0.45798546274520674,0.011731490986976,0.5443,0.274
apr-B,ASIANPAINT.NS,8,6,-0.5553309355125593,-0.6697162213060631,-0.46710637729204396,-0.6125235784093113,-0.5112186564023016,-0.0100720722173105,-0.5553,-0.6697
apr-B,MARUTI.NS,7,6,0.7780300536230021,0.3760478024248527,0.6191843591639767,0.5770389280239274,0.6986072063934894,0.0300114691583428,0.778,0.376
apr-B,HCLTECH.NS,11,9,-0.4008925256241586,-0.15432517744186383,-0.6882914455885124,-0.27760885153301124,-0.5445919856063355,-0.0001300561365753,-0.4009,-0.1543
apr-B,SUNPHARMA.NS,11,7,0.4486413899988254,-0.05199504131460861,0.15896308517290175,0.1983231743421084,0.30380223758586355,0.0321889956082108,0.4486,-0.052
apr-B,TITAN.NS,3,3,-0.5465119231216894,-0.18472205559847418,-0.12408876783905813,-0.3656169893600818,-0.33530034548037374,-0.0099214213940474,-0.5465,-0.1847
apr-B,WIPRO.NS,5,5,-0.6771614575866164,-0.3277473325612886,-0.8012226360243169,-0.5024543950739525,-0.7391920468054667,-0.0073356012194502,-0.6772,-0.3277
apr-B,ULTRACEMCO.NS,8,6,0.7492857407672598,0.6144656391612845,0.5699239119346962,0.6818756899642722,0.659604826350978,-0.0222701176246462,0.7493,0.6145
apr-B,NESTLEIND.NS,17,16,0.7371370879784399,0.29667145788774973,0.7366200718462838,0.5169042729330948,0.7368785799123618,0.0101946407448298,0.7371,0.2967
apr-B,ONGC.NS,8,5,0.09902968512763032,-0.08399467721620905,0.00888904586311871,0.0075175039557106305,0.053959365495374514,-0.008530173822922,0.099,-0.084
apr-B,NTPC.NS,5,4,0.024192133012768218,-0.12939925206231856,0.19255491414567885,-0.05260355952477517,0.10837352357922353,-0.0216479327516174,0.0242,-0.1294
apr-B,POWERGRID.NS,4,5,-0.19711682634628588,-0.11992409729742178,0.12914171770735647,-0.15852046182185384,-0.03398755431946471,-0.0047596073892079,-0.1971,-0.1199
apr-B,M&M.NS,7,6,-0.30881279709879383,-0.15941803164905702,-0.2733453969986986,-0.2341154143739254,-0.29107909704874624,0.0003219021902025,-0.3088,-0.1594
apr-B,TATASTEEL.NS,7,4,0.659487020135774,0.18196965775568225,0.31644287285255074,0.42072833894572814,0.48796494649416233,-0.0198808493601839,0.6595,0.182
apr-B,JSWSTEEL.NS,5,5,-0.3459784125069282,-0.12009242079351919,-0.18665772847143638,-0.23303541665022368,-0.26631807048918227,-0.0160646868013396,-0.346,-0.1201
apr-B,ADANIENT.NS,5,4,0.14190687434941815,0.1537581127885257,0.09540486164508513,0.14783249356897193,0.11865586799725164,-0.0043801414712154,0.1419,0.1538
apr-B,ADANIPORTS.NS,6,5,0.1431586470028744,-0.06991385221595753,0.017248229722018015,0.036622397393458433,0.0802034383624462,0.0093077817661892,0.1432,-0.0699
apr-B,COALINDIA.NS,9,5,0.6986990178140113,0.4879842089606761,0.5631816978563999,0.5933416133873437,0.6309403578352056,0.0282202013258019,0.6987,0.488
apr-B,BAJAJFINSV.NS,3,2,-0.5465119231216894,-0.26871995763177564,-0.574307768790368,-0.40761594037673254,-0.5604098459560287,-0.0205972472071574,-0.5465,-0.2687
apr-B,GRASIM.NS,4,4,-0.6143238080584059,-0.15356213162099933,-0.5648807943929142,-0.3839429698397026,-0.58960230122566,0.0014102224373319,-0.6143,-0.1536
apr-B,HINDALCO.NS,6,4,0.2420590419283117,-0.09768391527582106,0.3303431009194272,0.07218756332624532,0.28620107142386947,-0.0365114971722694,0.2421,-0.0977
apr-B,DRREDDY.NS,8,5,-0.064670985576488,0.1426508635983182,0.010744852485013376,0.038989939010915096,-0.02696306654573731,-0.0261237155549631,-0.0647,0.1427
apr-B,CIPLA.NS,11,8,0.24069825496693276,0.24219236807869063,-0.031180579155422133,0.24144531152281168,0.10475883790575531,-0.0003492732001746,0.2407,0.2422
apr-B,BRITANNIA.NS,4,4,-0.1735453231523686,-0.14872613933720133,-0.28015649584891883,-0.16113573124478497,-0.2268509095006437,0.0085814173834859,-0.1735,-0.1487
apr-B,EICHERMOT.NS,4,3,0.06193113809040035,-0.15031621011977675,0.07609681260603723,-0.0441925360146882,0.06901397534821879,0.0025809677699819,0.0619,-0.1503
apr-B,HEROMOTOCO.NS,4,4,-0.7612607353997077,-0.6983807590059167,-0.7916614429952291,-0.7298207472028122,-0.7764610891974684,0.0033948023978033,-0.7613,-0.6984
apr-B,BAJAJ-AUTO.NS,4,3,0.5024235485555592,-0.1224835678906155,0.20863158508062554,0.18996999033247183,0.35552756681809233,0.049776564576734,0.5024,-0.1225
apr-B,DIVISLAB.NS,5,4,-0.6626663786196033,-0.47154238195637466,-0.5972317480648152,-0.5671043802879889,-0.6299490633422092,0.0081602296643203,-0.6627,-0.4715
apr-B,TECHM.NS,7,5,0.2958152145217078,0.17212010410526227,0.03866652680343777,0.233967659313485,0.16724087066257276,0.0437235741216339,0.2958,0.1721
apr-B,INDUSINDBK.NS,7,7,0.7058279164305488,0.12819084892956045,0.5966132625829926,0.4170093826800546,0.6512205895067706,0.0317198637899058,0.7058,0.1282
apr-B,APOLLOHOSP.NS,4,4,0.07042777797348865,0.22413486013088202,0.15188453221274095,0.14728131905218533,0.1111561550931148,-0.017748450345158,0.0704,0.2241
apr-B,TATACONSUM.NS,7,7,-0.004200962368747451,-0.004823746123564347,0.3404891379087187,-0.004512354246155899,0.16814408776998563,-0.0054230508670271,-0.0042,-0.0048
apr-B,SBILIFE.NS,11,9,-0.3715026358730063,0.5180882203253464,-0.5537578189552698,0.07329279222617005,-0.46263022741413806,0.0031951236336853,-0.3715,0.5181
apr-B,HDFCLIFE.NS,7,10,-0.6404782784511628,0.032459360784989226,-0.20893754529685316,-0.3040094588330868,-0.42470791187400797,-0.0082290943619611,-0.6405,0.0325
apr-B,SHRIRAMFIN.NS,9,7,-0.14599412039701173,0.1480727444126851,-0.04746179051860504,0.0010393120078366763,-0.09672795545780838,-0.0194018142800448,-0.146,0.1481
apr-B,BPCL.NS,5,4,-0.2772206362336012,-0.12939925206231856,-0.3108184267481623,-0.2033099441479599,-0.2940195314908818,-0.0264425216986381,-0.2772,-0.1294
may-A,RELIANCE.NS,7,6,-0.11051430069231888,0.0069382590470278005,-0.14951980327563494,-0.05178802082264554,-0.1300170519839769,-0.0330425241548251,-0.1105,0.0069
may-A,TCS.NS,6,5,-0.8405642802380225,-0.1470838437816532,-0.7443519355148389,-0.49382406200983786,-0.7924581078764308,-0.028588553300768,-0.8406,-0.1471
may-A,HDFCBANK.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,0.0099117155434487,-0.6909,-0.2752
may-A,INFY.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,-0.0314872986293312,-0.6909,-0.2752
may-A,ICICIBANK.NS,7,6,-0.8367523013898305,-0.3970232454508805,-0.7812414793919495,-0.6168877734203555,-0.80899689039089,-0.0094217373529778,-0.8368,-0.397
may-A,HINDUNILVR.NS,9,8,0.16016385778501463,-0.10497684212052409,0.17911111372110106,0.02759350783224527,0.16963748575305784,-0.0082987482291334,0.1602,-0.105
may-A,ITC.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,0.0162907963221206,-0.6909,-0.2752
may-A,SBIN.NS,14,9,-0.49765404840676636,-0.0919135910923096,-0.47211353397723166,-0.294783819749538,-0.484883791191999,-0.0066908405340215,-0.4977,-0.0919
may-A,BHARTIARTL.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,0.0717776185873391,-0.6909,-0.2752
may-A,KOTAKBANK.NS,9,7,-0.04667212485808149,0.4100192604128625,0.19829151294862435,0.18167356777739052,0.07580969404527144,0.0165802900416541,-0.0467,0.41
may-A,LT.NS,13,11,-0.4965127763960833,0.2733970381387773,-0.40037622372880394,-0.11155786912865301,-0.44844450006244363,0.0008054082478395,-0.4965,0.2734
may-A,AXISBANK.NS,7,6,-0.7337037344383971,-0.2729418918500774,-0.7037893885744692,-0.5033228131442372,-0.7187465615064331,-0.0249498109768307,-0.7337,-0.2729
may-A,BAJFINANCE.NS,8,7,0.1776046215187273,-0.054026676648974946,0.13235860764526527,0.061788972434876174,0.15498161458199627,-0.0058957878893728,0.1776,-0.054
may-A,ASIANPAINT.NS,7,6,-0.1930932819595994,-0.13806476022346875,-0.45929884753042427,-0.16557902109153408,-0.32619606474501184,0.0271442334253224,-0.1931,-0.1381
may-A,MARUTI.NS,10,6,0.014253796457781368,-0.29343991179934337,-0.33473364667985844,-0.139593057670781,-0.16023992511103854,-0.0090879632181992,0.0143,-0.2934
may-A,HCLTECH.NS,8,5,-0.9221364232692182,-0.16405631814499486,-0.7589667067454866,-0.5430963707071065,-0.8405515650073524,-0.0243283739335736,-0.9221,-0.1641
may-A,SUNPHARMA.NS,8,6,0.3631514201414452,-0.14652787155181887,0.06172449729953455,0.10831177429481316,0.21243795872048987,0.0048005205224475,0.3632,-0.1465
may-A,TITAN.NS,14,11,0.7065149420949413,0.14431967612893246,0.5153199578745336,0.42541730911193687,0.6109174499847374,0.0152540786031865,0.7065,0.1443
may-A,WIPRO.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,-0.0105397226924548,-0.6909,-0.2752
may-A,ULTRACEMCO.NS,9,6,-0.010781799325958194,0.18359584723140632,-0.14622471889006308,0.08640702395272407,-0.07850325910801063,-0.0153262108636147,-0.0108,0.1836
may-A,NESTLEIND.NS,10,7,0.502929843553125,-0.10409521130173494,0.3041333659281452,0.19941731612569502,0.4035316047406351,-0.0387510342098685,0.5029,-0.1041
may-A,ONGC.NS,9,6,0.6274551088794781,-0.1312558401969292,0.11111866782610104,0.24809963434127444,0.36928688835278956,0.0036606361917513,0.6275,-0.1313
may-A,NTPC.NS,6,4,-0.8713574686595179,-0.2752051022645422,-0.625408145255913,-0.57328128546203,-0.7483828069577154,-0.0063145001583972,-0.8714,-0.2752
may-A,POWERGRID.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,-0.014277063538166,-0.6909,-0.2752
may-A,M&M.NS,7,5,0.14168758553427313,-0.18637358710866408,-0.12441409720106096,-0.022343000787195477,0.008636744166606085,-0.0294641159016229,0.1417,-0.1864
may-A,TATASTEEL.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,0.0100222144783353,-0.6909,-0.2752
may-A,JSWSTEEL.NS,6,4,0.11793954187493311,-0.2752051022645422,-0.625408145255913,-0.07863278019480455,-0.25373430169048994,0.0083530874526334,0.1179,-0.2752
may-A,ADANIENT.NS,7,5,-0.45713409118143367,-0.2172395633809437,-0.336152800649424,-0.33718682728118865,-0.3966434459154288,0.1164120663599821,-0.4571,-0.2172
may-A,ADANIPORTS.NS,11,8,0.431432533188893,-0.10418063158885411,0.32162900281325413,0.16362595080001946,0.37653076800107355,0.0505139369573004,0.4314,-0.1042
may-A,COALINDIA.NS,6,4,-0.3377672001449704,-0.2752051022645422,-0.625408145255913,-0.3064861512047563,-0.4815876727004417,-0.0146435775859848,-0.3378,-0.2752
may-A,BAJAJFINSV.NS,8,5,0.22564533667864947,-0.14652114883736267,-0.5637612988315306,0.0395620939206434,-0.16905798107644054,-0.0223793146446578,0.2256,-0.1465
may-A,GRASIM.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,-0.0021982444564194,-0.6909,-0.2752
may-A,HINDALCO.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,0.0122544165822609,-0.6909,-0.2752
may-A,DRREDDY.NS,7,6,-0.9191392679757366,0.16408341874508953,-0.8211909114185779,-0.3775279246153236,-0.8701650896971573,0.0397116712268497,-0.9191,0.1641
may-A,CIPLA.NS,6,5,-0.8653940174587297,-0.15510716276557268,-0.7532244828214264,-0.5102505901121512,-0.809309250140078,0.0953712066756194,-0.8654,-0.1551
may-A,BRITANNIA.NS,15,10,0.11417130239484889,-0.006138205785455878,0.014420681438698036,0.05401654830469651,0.06429599191677346,0.0006903373457334,0.1142,-0.0061
may-A,EICHERMOT.NS,6,5,-0.19727558579781307,-0.19811416990614586,-0.20124552348065444,-0.19769487785197948,-0.19926055463923376,-0.0284549021123009,-0.1973,-0.1981
may-A,HEROMOTOCO.NS,14,11,0.06876200439266682,0.13981424968215414,0.11963930082113257,0.10428812703741047,0.09420065260689969,-0.0163495395560286,0.0688,0.1398
may-A,BAJAJ-AUTO.NS,13,10,0.5726588140077106,0.19107036908288758,0.3575448006487698,0.38186459154529906,0.4651018073282402,-0.0146835273342834,0.5727,0.1911
may-A,DIVISLAB.NS,6,5,0.03456500774860293,-0.1821535893527298,-0.10477289419772391,-0.07379429080206343,-0.035103943224560494,0.004726642335003,0.0346,-0.1822
may-A,TECHM.NS,7,6,-0.7576237178315375,-0.2595361870897831,-0.5703264507018627,-0.5085799524606602,-0.6639750842667,-0.0288895490757426,-0.7576,-0.2595
may-A,INDUSINDBK.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,-0.0200319786672354,-0.6909,-0.2752
may-A,APOLLOHOSP.NS,6,5,-0.6926107187723692,-0.21039001246473232,-0.6418216629791827,-0.4515003656185508,-0.667216190875776,-0.0053290099553928,-0.6926,-0.2104
may-A,TATACONSUM.NS,10,8,0.6027082132526008,-0.07592879495931808,0.20162436536757736,0.2633897091466414,0.4021662893100891,-0.0279715823155097,0.6027,-0.0759
may-A,SBILIFE.NS,8,6,0.40724960705204527,0.08139561983686727,0.07674335147286311,0.24432261344445627,0.24199647926245418,0.0038777627767987,0.4072,0.0814
may-A,HDFCLIFE.NS,6,5,0.03393232155794484,-0.1821535893527298,-0.1052462579435432,-0.07411063389739247,-0.03565696819279918,-0.0013423830328995,0.0339,-0.1822
may-A,SHRIRAMFIN.NS,6,5,0.011743113014150318,-0.1821535893527298,-0.12184780074334997,-0.08520523816928974,-0.055052343864599826,-0.0048010839585563,0.0117,-0.1822
may-A,BPCL.NS,5,4,-0.6909001707455155,-0.2752051022645422,-0.625408145255913,-0.48305263650502883,-0.6581541580007142,-0.0246196613974569,-0.6909,-0.2752
may-B,RELIANCE.NS,12,8,-0.20578342244721803,-0.34441112446037747,-0.427497332446254,-0.27509727345379775,-0.316640377446736,-0.0063034942890492,-0.2058,-0.3444
may-B,TCS.NS,10,7,-0.07179767494038364,-0.4532860103869058,0.016986367000493593,-0.2625418426636447,-0.027405653969945022,0.0043160715744232,-0.0718,-0.4533
may-B,HDFCBANK.NS,13,10,-0.6038324335620486,-0.3980399106329335,-0.3184787159950555,-0.5009361720974911,-0.46115557477855207,-0.0031934872908833,-0.6038,-0.398
may-B,INFY.NS,10,7,0.5452076649063529,-0.013032386068645898,0.10195147564724794,0.2660876394188535,0.3235795702768004,0.0162542722141328,0.5452,-0.013
may-B,ICICIBANK.NS,9,7,0.7536805883229483,-0.36434913549060455,0.300035650910711,0.19466572641617186,0.5268581196168296,0.0025848208513996,0.7537,-0.3643
may-B,HINDUNILVR.NS,8,5,-0.6996260393940326,-0.561060120084197,-0.30568593809705924,-0.6303430797391147,-0.502655988745546,-0.0050316992888065,-0.6996,-0.5611
may-B,ITC.NS,12,11,0.30377491090777,-0.06401475209559322,0.2047687162756998,0.11988007940608839,0.2542718135917349,-0.0019053633445728,0.3038,-0.064
may-B,SBIN.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,0.0118790963451319,-0.0371,-0.5611
may-B,BHARTIARTL.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,0.0028665619492188,-0.0371,-0.5611
may-B,KOTAKBANK.NS,11,8,-0.12473452049540677,0.019782086631266342,0.022574347502787192,-0.05247621693207022,-0.05108008649630979,0.0038151297486407,-0.1247,0.0198
may-B,LT.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,0.0225570977110916,-0.0371,-0.5611
may-B,AXISBANK.NS,10,5,0.6341676007469396,-0.561060120084197,-0.30568593809705924,0.036553740331371265,0.16424083132494016,0.0019729645269088,0.6342,-0.5611
may-B,BAJFINANCE.NS,9,7,-0.4979722481782327,-0.5167816751224765,-0.47565237129133364,-0.5073769616503546,-0.4868123097347832,-0.0092010893907494,-0.498,-0.5168
may-B,ASIANPAINT.NS,8,6,0.4383107084578003,-0.407440665062476,0.026705995563306,0.015435021697662143,0.23250835201055314,0.0152799227002962,0.4383,-0.4074
may-B,MARUTI.NS,8,7,0.40734926187948445,-0.3793109794181665,0.06277471661270265,0.014019141230658977,0.23506198924609356,-0.0023420302180807,0.4073,-0.3793
may-B,HCLTECH.NS,8,6,0.2542156520422209,-0.4424880399293624,-0.04823965823339564,-0.09413619394357076,0.10298799690441263,0.0313551903953253,0.2542,-0.4425
may-B,SUNPHARMA.NS,12,10,-0.16996097076431688,-0.13013207803262863,-0.20336568948771772,-0.15004652439847277,-0.1866633301260173,-0.0090615934864474,-0.17,-0.1301
may-B,TITAN.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,0.0001670665482213,-0.0371,-0.5611
may-B,WIPRO.NS,11,9,0.6820855093322193,-0.23246557900219966,0.3361815831618619,0.22480996516500984,0.5091335462470407,0.0286375335350893,0.6821,-0.2325
may-B,ULTRACEMCO.NS,7,6,-0.037115181787554165,-0.4607703892652681,-0.09040144859220732,-0.24894278552641114,-0.06375831518988075,-0.0023167760432936,-0.0371,-0.4608
may-B,NESTLEIND.NS,9,5,0.6203676667462557,-0.561060120084197,-0.30568593809705924,0.02965377333102931,0.1573408643245982,0.0111890287316239,0.6204,-0.5611
may-B,ONGC.NS,10,8,-0.14737881736082523,-0.4272874113103371,-0.27701390421860167,-0.2873331143355812,-0.21219636078971343,-0.0161713813262221,-0.1474,-0.4273
may-B,NTPC.NS,13,9,-0.4301858519633988,0.05293253363651128,-0.05327146804518593,-0.18862665916344376,-0.24172866000429238,-0.0128635018689629,-0.4302,0.0529
may-B,POWERGRID.NS,12,11,-0.7937269852814941,-0.16675993552889057,-0.4300039484960689,-0.48024346040519234,-0.6118654668887815,-0.016591847885381,-0.7937,-0.1668
may-B,M&M.NS,8,6,-0.41710530507230065,-0.6643710581904031,-0.45921761921928833,-0.5407381816313519,-0.4381614621457945,-0.0089543071224567,-0.4171,-0.6644
may-B,TATASTEEL.NS,10,11,0.47918949326147514,0.07877600367699926,0.05671026932956355,0.2789827484692372,0.26794988129551933,-0.0157210251757349,0.4792,0.0788
may-B,JSWSTEEL.NS,8,6,0.7234363782219922,-0.3570269296802799,0.13691534126035024,0.18320472427085618,0.43017585974117123,-0.0085137592240011,0.7234,-0.357
may-B,ADANIENT.NS,11,10,0.7186941104296707,-0.24959372272087163,0.2442215362199161,0.2345501938543995,0.48145782332479337,0.003384418601541,0.7187,-0.2496
may-B,ADANIPORTS.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,0.0044850591659418,-0.0371,-0.5611
may-B,COALINDIA.NS,12,9,-0.7223122570811368,-0.1873716978776566,-0.5678957388862688,-0.4548419774793967,-0.6451039979837028,0.004270284902722,-0.7223,-0.1874
may-B,BAJAJFINSV.NS,8,6,-0.45437956854316847,-0.669946628999037,-0.45951578682842575,-0.5621630987711027,-0.45694767768579714,0.0012967743499316,-0.4544,-0.6699
may-B,GRASIM.NS,19,14,0.48268062228766906,-0.06079647859585877,0.4932610332871403,0.21094207184590513,0.4879708277874047,0.0003763774188466,0.4827,-0.0608
may-B,HINDALCO.NS,16,13,0.6147972917896152,0.2542492631552078,0.3998437831094052,0.4345232774724115,0.5073205374495102,-0.004613038506449,0.6148,0.2542
may-B,DRREDDY.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,0.0036408543331981,-0.0371,-0.5611
may-B,CIPLA.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,0.0032642006324478,-0.0371,-0.5611
may-B,BRITANNIA.NS,8,6,-0.737664178220089,-0.3659386300623777,-0.5317779733384925,-0.5518014041412334,-0.6347210757792907,-0.0091603444406036,-0.7377,-0.3659
may-B,EICHERMOT.NS,15,13,0.8322615725607975,0.2510310705389243,0.6198542566638675,0.5416463215498609,0.7260579146123325,-0.017226770245254,0.8323,0.251
may-B,HEROMOTOCO.NS,8,5,0.6441214020187197,-0.561060120084197,-0.30568593809705924,0.041530640967261334,0.16921773196083023,-0.0184994445198664,0.6441,-0.5611
may-B,BAJAJ-AUTO.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,-0.0032314526236694,-0.0371,-0.5611
may-B,DIVISLAB.NS,13,11,0.5021706091359055,0.0997251326934468,0.3109135386798397,0.3009478709146761,0.40654207390787256,-0.0038060535491929,0.5022,0.0997
may-B,TECHM.NS,10,7,0.5183167569614282,-0.30141245760546176,0.25382934748612757,0.10845214967798322,0.38607305222377786,0.0348343694050395,0.5183,-0.3014
may-B,INDUSINDBK.NS,12,10,0.512947039215688,-0.2021289418058217,0.2551865380550674,0.15540904870493313,0.3840667886353777,-0.0038612914366127,0.5129,-0.2021
may-B,APOLLOHOSP.NS,10,7,0.6503195266128314,-0.3198618184005871,0.21867540258658408,0.16522885410612217,0.43449746459970773,0.0037874666806659,0.6503,-0.3199
may-B,TATACONSUM.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,-0.0063577373026409,-0.0371,-0.5611
may-B,SBILIFE.NS,9,6,0.4237368478176203,-0.4921721776774925,-0.32214041890505696,-0.03421766492993611,0.05079821445628166,-0.003057818589843,0.4237,-0.4922
may-B,HDFCLIFE.NS,7,5,-0.037115181787554165,-0.561060120084197,-0.30568593809705924,-0.2990876509358756,-0.1714005599423067,-0.00888603234704,-0.0371,-0.5611
may-B,SHRIRAMFIN.NS,9,8,-0.700135032111976,-0.6621762539849039,-0.5863534193477562,-0.68115564304844,-0.6432442257298661,-0.0012710119995769,-0.7001,-0.6622
may-B,BPCL.NS,16,14,0.5966036385140475,-0.023652571922628172,0.3594519911911469,0.2864755332957097,0.4780278148525972,-0.0140722108064474,0.5966,-0.0237
jun-A,RELIANCE.NS,13,9,0.024758460304532413,0.2799571697888335,-0.03333251701347719,0.15235781504668297,-0.004287028354472389,0.0009756878743789,0.0248,0.28
